position,times,team,Name,gender,AgeCat,clubnumber,Club name,Website,finishPosition
1,0:34:21,1F,MILLIE AITKEN,F,U20,1,East Kilbride AC,http://www.ekac.org.uk/,72
2,0:39:58,1F,EMMA LIVINGSTONE,F,U20,1,East Kilbride AC,http://www.ekac.org.uk/,135
